30.015714645385746,0.6,0.005945019,0.42222222200000004,0.4,0.006990741,0
130.30999755859378,0.6,0.005945019,0.42222222200000004,0.4,0.018429452,0
298.6128234863281,0.6,0.005945019,0.42222222200000004,0.2,0.013546925,0
23.81017303466797,0.6,0.005945019,0.42222222200000004,0.6,0.004878907,0
129.47999572753906,0.6,0.005945019,0.42222222200000004,0.2,0.008508470405965548,0
24.690000534057607,0.6,0.005945019,0.42222222200000004,0.4,0.0063385559999999995,1
20.950000762939453,0.6,0.005945019,0.42222222200000004,0.4,0.006074868000000001,1
13.68000030517578,0.6,0.005945019,0.42222222200000004,0.8,0.017910855,0
30.270000457763672,0.6,0.005945019,0.42222222200000004,0.4,0.007295268000000001,0
29.674285888671875,0.4,0.008803819000000001,0.355555556,0.2,0.008919968,0
127.3499984741211,0.4,0.008803819000000001,0.355555556,0.2,0.021792466,0
293.3321533203125,0.4,0.008803819000000001,0.355555556,0.2,0.016202984,0
23.60127067565918,0.4,0.008803819000000001,0.355555556,0.4,0.005794748000000001,0
130.50999450683594,0.4,0.008803819000000001,0.355555556,0.4,0.007683455603554672,1
24.559999465942386,0.4,0.008803819000000001,0.355555556,0.4,0.0071501690000000005,0
20.61000061035156,0.4,0.008803819000000001,0.355555556,0.4,0.009224923000000001,0
14.149999618530273,0.4,0.008803819000000001,0.355555556,0.8,0.018320651,1
30.06999969482422,0.4,0.008803819000000001,0.355555556,0.2,0.008552104,0
30.092857360839844,0.6,0.010611991999999999,0.46666666700000003,0.4,0.008559808,1
129.11000061035156,0.6,0.010611991999999999,0.46666666700000003,0.4,0.020933366999999998,1
291.6481018066406,0.6,0.010611991999999999,0.46666666700000003,0.2,0.012309457,0
23.714805603027344,0.6,0.010611991999999999,0.46666666700000003,0.6,0.004896218,1
130.22999572753906,0.6,0.010611991999999999,0.46666666700000003,0.4,0.006813332821873469,0
24.79999923706055,0.6,0.010611991999999999,0.46666666700000003,0.6,0.006203673000000001,1
20.959999084472656,0.6,0.010611991999999999,0.46666666700000003,0.6,0.011950483000000001,1
14.149999618530273,0.6,0.010611991999999999,0.46666666700000003,0.6,0.01146521,0
30.35000038146973,0.6,0.010611991999999999,0.46666666700000003,0.4,0.009187049000000001,1
29.91857147216797,0.8,0.009242817,0.577777778,0.4,0.009348412,0
127.3499984741211,0.8,0.009242817,0.577777778,0.4,0.020257081,0
293.0191955566406,0.8,0.009242817,0.577777778,0.4,0.008593797,1
23.84650230407715,0.8,0.009242817,0.577777778,0.6,0.00593023,1
132.30999755859378,0.8,0.009242817,0.577777778,0.6,0.009315381201823278,1
25.34000015258789,0.8,0.009242817,0.577777778,0.8,0.009904391,1
21.479999542236328,0.8,0.009242817,0.577777778,0.8,0.014989253999999999,1
15.079999923706055,0.8,0.009242817,0.577777778,0.6,0.024177819,1
