Date,Close,Change,Momentum
2010-01-04,311.3499755859375,0.0,0
2010-01-05,309.9788818359375,0.004403705982053487,0
2010-01-06,302.1647033691406,0.025208744610326985,0
2010-01-07,295.1304626464844,0.023279491761361827,0
2010-01-08,299.06488037109375,0.01333111360084212,1
2010-01-11,298.6128234863281,0.0015115679387184867,0
2010-01-12,293.3321533203125,0.01768400333369273,0
2010-01-13,291.6481018066406,0.005741107800865343,0
2010-01-14,293.0191955566406,0.00470119209247938,1
2010-01-15,288.1260070800781,0.01669920793846643,0
2010-01-19,291.9114074707031,0.013138003156976153,1
2010-01-20,288.3296813964844,0.012269907864351687,0
2010-01-21,289.60638427734375,0.004427927345793342,1
2010-01-22,273.2279052734375,0.0565542746744881,0
2010-01-25,268.2552490234375,0.01819966465366533,0
2010-01-26,269.45742797851557,0.00448147411636681,1
2010-01-27,269.2984619140625,0.000589948718970712,0
2010-01-28,265.418701171875,0.014406917568751634,0
2010-01-29,263.2577514648437,0.00814166333227574,0
2010-02-01,264.78781127929693,0.005812021890863745,1
2010-02-02,263.84396362304693,0.003564543442124056,0
2010-02-03,268.66259765625,0.01826319604600633,1
2010-02-04,261.68795776367193,0.025960591289681572,0
2010-02-05,263.92840576171875,0.008561525020842368,1
2010-02-08,265.0113525390625,0.004103183869952451,1
2010-02-09,266.4867553710937,0.0055673193540405775,1
2010-02-10,265.49819946289057,0.003709587393289098,0
2010-02-11,266.46688842773443,0.0036485707503988558,1
2010-02-12,264.83749389648443,0.0061148105149728205,0
2010-02-16,268.90106201171875,0.015343628484955466,1
2010-02-17,267.36602783203125,0.005708546363497081,0
2010-02-18,269.8548583984375,0.009308701582572866,1
2010-02-19,268.6328125,0.0045285302836132885,0
2010-02-22,269.64620971679693,0.0037724252944600052,1
2010-02-23,265.80618286132807,0.014240982135450572,0
2010-02-24,264.017822265625,0.006728062441783236,0
2010-02-25,261.5140991210937,0.009483159595234986,0
2010-02-26,261.69790649414057,0.0007028583684957012,1
2010-03-01,264.62387084960943,0.011180694544586952,1
2010-03-02,268.78182983398443,0.015712713184284285,1
2010-03-03,270.8980712890625,0.007873454304501105,1
2010-03-04,275.50311279296875,0.016999166815744614,1
2010-03-05,280.28204345703125,0.0173461948056235,1
2010-03-08,279.42263793945307,0.0030662168256595196,0
2010-03-09,278.2850341796875,0.00407126555011649,0
2010-03-10,286.36248779296875,0.029025828273846994,1
2010-03-11,288.69232177734375,0.008135960831781145,1
2010-03-12,287.8974914550781,0.002753209082154406,0
2010-03-15,279.77035522460943,0.02822927073588901,0
2010-03-16,280.77383422851557,0.0035867953311225853,1
2010-03-17,280.95266723632807,0.0006369290368665614,1
2010-03-18,281.36996459960943,0.0014852941863347643,1
2010-03-19,278.19064331054693,0.011299433802704161,0
2010-03-22,276.94873046875,0.004464250943230223,0
2010-03-23,272.72616577148443,0.015246737871369404,0
2010-03-24,276.8642578125,0.015173065735404537,1
2010-03-25,279.621337890625,0.00995823765735832,1
2010-03-26,279.52694702148443,0.00033756676029312726,0
2010-03-29,279.40771484375,0.0004265498514719859,0
2010-03-30,281.5239562988281,0.007574026566380125,1
2010-03-31,281.7276306152344,0.0007234706384633804,1
2010-04-01,282.56219482421875,0.002962308692128851,1
2010-04-05,283.6600646972656,0.0038854096307181403,1
2010-04-06,282.2740783691406,0.004886081971405404,0
2010-04-07,279.94918823242193,0.008236286343226831,0
2010-04-08,281.91143798828125,0.007009306825459346,1
2010-04-09,281.28054809570307,0.0022379010127443187,0
2010-04-12,284.5144958496094,0.011497232125720925,1
2010-04-13,291.4891357421875,0.024514181155342003,1
2010-04-14,292.596923828125,0.0038004438248336703,1
2010-04-15,295.7265930175781,0.010696179401023131,1
2010-04-16,273.29745483398443,0.07584417063994138,0
2010-04-19,273.27261352539057,9.089476742091738e-05,0
2010-04-20,275.72665405273443,0.00898019196173806,1
2010-04-21,275.35906982421875,0.0013331472424330042,0
2010-04-22,271.762451171875,0.013061558693671238,0
2010-04-23,270.734130859375,0.003783894015033163,0
2010-04-26,264.10226440429693,0.024495864019903717,0
2010-04-27,262.82061767578125,0.004852842634297495,0
2010-04-28,262.8851928710937,0.00024570064511492747,1
2010-04-29,264.28109741210943,0.005309939771694267,1
2010-04-30,261.15145874023443,0.011842082928067935,0
2010-05-03,263.58563232421875,0.009320926621380943,1
2010-05-04,251.5489196777344,0.04566528357539157,0
2010-05-05,253.23297119140625,0.006694727672968451,1
2010-05-06,247.7238006591797,0.02175534452053028,0
2010-05-07,244.97666931152344,0.011089492977042502,0
2010-05-10,259.13955688476557,0.05781320977644594,1
2010-05-11,252.88026428222656,0.024154137939359038,0
2010-05-12,251.0620880126953,0.007189870173111167,0
2010-05-13,253.7893524169922,0.010862908159032625,1
2010-05-14,252.1251678466797,0.006557345903062702,0
2010-05-17,252.34375,0.0008669588807303637,1
2010-05-18,247.57476806640625,0.01889875193498452,0
2010-05-19,245.61749267578125,0.007905795109540427,0
2010-05-20,235.9702453613281,0.03927752542929694,0
2010-05-21,234.4998016357422,0.006231479411034644,0
2010-05-24,237.03829956054688,0.010825160222300899,1
2010-05-25,236.99359130859372,0.00018861193332908447,0
2010-05-26,236.1987609863281,0.003353805129821683,0
2010-05-27,243.64532470703125,0.031526684092700145,1
2010-05-28,241.2459259033203,0.009847916460519279,0
2010-06-01,239.62646484375,0.006712905320603483,0
2010-06-02,245.09092712402344,0.02280408503224623,1
2010-06-03,251.16639709472656,0.02478863678062123,1
2010-06-04,247.7486267089844,0.013607594110024036,0
2010-06-07,241.1912841796875,0.026467725034050035,0
2010-06-08,240.82366943359372,0.0015241626468554537,0
2010-06-09,235.4784393310547,0.022195617711127696,0
2010-06-10,241.9314727783203,0.027403924816205474,1
2010-06-11,242.67166137695312,0.003059496931641634,1
2010-06-14,240.0338134765625,0.010870028603352799,0
2010-06-15,247.385986328125,0.030629738140124096,1
2010-06-16,249.0153961181641,0.006586508048511256,1
2010-06-17,248.4242401123047,0.002373973718391633,0
2010-06-18,248.3993988037109,9.999551002973163e-05,0
2010-06-21,242.7014617919922,0.022938610315322544,0
2010-06-22,241.55392456054688,0.004728184259676243,0
2010-06-23,239.46749877929688,0.008637515557016029,0
2010-06-24,236.01495361328125,0.014417593968347383,0
2010-06-25,234.81277465820312,0.005093655875076192,0
2010-06-28,234.51470947265625,0.0012693738063473889,0
2010-06-29,225.6622772216797,0.037747876331009976,0
2010-06-30,221.0373687744141,0.02049482307901338,0
2010-07-01,218.32501220703125,0.012271031737402795,0
2010-07-02,216.864501953125,0.0066896148963513655,0
2010-07-06,216.6260528564453,0.0010995303266886343,0
2010-07-07,223.64540100097656,0.03240306533758828,1
2010-07-08,226.8048553466797,0.014127070494462478,1
2010-07-09,232.2345428466797,0.023939908568978912,1
2010-07-12,236.37759399414062,0.017839943604755486,1
2010-07-13,243.01939392089844,0.028098263522059755,1
2010-07-14,244.0824737548828,0.004374465003934632,1
2010-07-15,245.413818359375,0.005454486690548605,1
2010-07-16,228.3199920654297,0.06965307173092324,0
2010-07-19,231.58377075195312,0.014294756481894657,1
2010-07-20,239.23898315429688,0.03305591051344943,1
2010-07-21,237.2071990966797,0.008492696427767338,0
2010-07-22,240.8385772705078,0.015308886862021698,1
2010-07-23,243.4466094970703,0.010828963765357162,1
2010-07-26,242.90513610839844,0.002224197698996466,0
2010-07-27,244.7233123779297,0.0074851289629375055,1
2010-07-28,240.6100616455078,0.016807760128997123,0
2010-07-29,240.9279937744141,0.0013213584117470934,1
2010-07-30,240.8584442138672,0.0002886736383652625,0
2010-08-02,243.6204833984375,0.011467479139397725,1
2010-08-03,243.3323516845703,0.0011827072578127701,0
